時間,timeStep,TSPS,cube0PosX,cube0PosY,cube0PosZ,cube0RotX,cube0RotY,cube0RotZ,cube0VelX,cube0VelY,cube0VelZ,cube0AngVelX,cube0AngVelY,cube0AngVelZ,cube0Density,cube0Mass,cube0HWD,cube0SF,cube0DF,cube0CR,cube1PosX,cube1PosY,cube1PosZ,cube1RotX,cube1RotY,cube1RotZ,cube1VelX,cube1VelY,cube1VelZ,cube1AngVelX,cube1AngVelY,cube1AngVelZ,cube1Density,cube1Mass,cube1HWD,cube1SF,cube1DF,cube1CR,cube2PosX,cube2PosY,cube2PosZ,cube2RotX,cube2RotY,cube2RotZ,cube2VelX,cube2VelY,cube2VelZ,cube2AngVelX,cube2AngVelY,cube2AngVelZ,cube2Density,cube2Mass,cube2HWD,cube2SF,cube2DF,cube2CR,,並進バネ,並進ダンパ,回転バネ,回転ダンパ,floorDF,floorSF,floorCR,
3.9388,0.018457,0,-1.17005,0.298625,-3.46045e-08,-0.00010719,0.000175549,-0.0345146,0.779607,0.00174748,-3.20464e-05,0.000149237,0.000899091,-0.00275515,500,62.5,0.5,100,100,0,1.17012,0.298627,-9.04764e-07,0.000639782,5.47768e-05,0.0313405,-0.779248,0.00151065,2.48118e-06,-0.00027705,4.86377e-05,0.000706771,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
3.9594,0.0206,0,-1.16027,0.298628,-1.04712e-07,0.000405977,4.57117e-05,-0.0348162,0.782835,0.000695698,-3.52356e-05,0.000755875,0.000736291,-0.00346136,500,62.5,0.5,100,100,0,1.16032,0.298631,-5.42345e-07,0.000639754,7.57775e-05,0.0313619,-0.784262,0.000892598,3.18763e-05,1.15739e-05,-0.000301526,0.00162564,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
3.97903,0.019628,0,-1.15038,0.298618,-1.49697e-07,0.000561759,2.43072e-05,-0.0349341,0.791498,-0.000355695,-3.2188e-05,8.13188e-05,0.000934693,-0.00327104,500,62.5,0.5,100,100,0,1.15039,0.298626,-1.28173e-07,0.000878886,-4.97358e-05,0.0318049,-0.794098,0.000138526,3.32904e-05,0.000363003,-0.000461568,0.00229394,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
3.99936,0.02033,0,-1.14035,0.298598,-1.32722e-07,-9.99263e-05,0.000156398,-0.035029,0.802451,-0.00108025,-2.82884e-05,-0.00115828,0.00113313,-0.00331395,500,62.5,0.5,100,100,0,1.14033,0.298612,4.88001e-09,0.000796796,4.65651e-05,0.0320421,-0.805223,-0.000514817,7.97453e-06,-0.000168092,-0.000174318,0.00186808,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.01837,0.01901,0,-1.13021,0.298577,-2.06338e-07,-0.000239318,0.000158145,-0.0353013,0.811651,-0.00119326,-3.44091e-05,-0.000279324,0.00100179,-0.00363348,500,62.5,0.5,100,100,0,1.13017,0.298595,-2.48553e-08,0.000556641,8.24614e-05,0.0317659,-0.813633,-0.000723626,-1.72313e-06,-0.000385192,-0.000228977,0.00122051,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.0369,0.018537,0,-1.12001,0.298562,-3.42504e-07,0.000392539,8.37011e-05,-0.035646,0.816083,-0.000734131,-3.7714e-05,0.000870315,0.000956159,-0.00368588,500,62.5,0.5,100,100,0,1.11996,0.298582,-9.0055e-08,0.000563765,-3.19116e-05,0.0320455,-0.816598,-0.000427421,-5.65609e-06,5.06669e-05,-0.000406873,0.00188057,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.05563,0.018728,0,-1.10983,0.298557,-3.34244e-07,0.000451094,0.000129877,-0.0355027,0.814584,0.000103784,-2.63125e-05,-2.15606e-05,0.0011028,-0.00295934,500,62.5,0.5,100,100,0,1.10979,0.298578,-2.13737e-07,0.000809708,-0.00016614,0.0325175,-0.813596,0.000217702,-1.51113e-05,0.000450818,-0.000399895,0.00206401,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.07435,0.018719,0,-1.09973,0.298564,-2.30347e-07,-0.000111373,0.000199616,-0.0351254,0.808277,0.00106446,-2.09185e-05,-0.000941517,0.00113488,-0.00250129,500,62.5,0.5,100,100,0,1.09971,0.298582,-4.52035e-07,0.000819869,-0.000122553,0.0322599,-0.806246,0.000922681,-2.41475e-05,4.21779e-05,-9.60725e-05,0.00116463,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.09536,0.02101,0,-1.08973,0.29858,-1.26986e-07,-0.00011251,0.000168527,-0.0350045,0.799734,0.00176793,-2.10464e-05,-8.02197e-05,0.000956354,-0.00293773,500,62.5,0.5,100,100,0,1.08974,0.298594,-5.83019e-07,0.000595264,-1.7213e-05,0.0317041,-0.797435,0.00150196,-1.15886e-05,-0.000316087,-3.16416e-05,0.000756705,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.11632,0.020959,0,-1.07983,0.298599,-2.84273e-08,0.000316381,7.48835e-05,-0.0349671,0.792085,0.00202355,-1.84931e-05,0.000612516,0.00086111,-0.00284382,500,62.5,0.5,100,100,0,1.07986,0.29861,-4.32443e-07,0.000769016,-3.73807e-05,0.0316601,-0.790309,0.0018058,1.0388e-05,0.000306943,-0.000222744,0.00138609,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.13604,0.01972,0,-1.06998,0.298614,1.65563e-07,0.000455946,0.000102951,-0.0348659,0.787808,0.00164819,-1.26044e-05,6.23472e-05,0.00101581,-0.00284553,500,62.5,0.5,100,100,0,1.07003,0.298624,-1.32746e-07,0.000992673,-8.84938e-05,0.0318297,-0.787139,0.00164428,2.10937e-05,0.000326844,-0.00030322,0.0017614,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.15571,0.019674,0,-1.06013,0.29862,2.5406e-07,-6.24166e-05,0.000186971,-0.0346886,0.788154,0.000904894,-2.35368e-05,-0.00089552,0.00106127,-0.00290315,500,62.5,0.5,100,100,0,1.06017,0.29863,7.16149e-08,0.00070763,-4.84498e-05,0.03164,-0.788759,0.00102587,1.21571e-05,-0.000456901,-0.000153528,0.00137575,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.17374,0.018022,0,-1.05023,0.298615,7.41181e-08,-9.99236e-05,0.000128954,-0.0347648,0.792581,7.62696e-05,-4.06928e-05,-8.51976e-05,0.000888252,-0.00314783,500,62.5,0.5,100,100,0,1.05024,0.298627,4.81922e-08,0.000517479,8.39933e-05,0.031555,-0.794135,0.000269115,-1.54371e-06,-0.00026222,-7.85423e-05,0.00150577,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.19281,0.019077,0,-1.04024,0.298602,-1.95013e-07,0.000335389,5.04056e-05,-0.0350886,0.799277,-0.000565748,-4.95365e-05,0.000609957,0.000865121,-0.00355498,500,62.5,0.5,100,100,0,1.04023,0.298615,-1.27251e-08,0.000694882,8.62424e-05,0.0318118,-0.801152,-0.000335812,-3.79756e-06,0.000296234,-0.000296353,0.0019988,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.21611,0.023297,0,-1.03017,0.298586,-3.25404e-07,0.000389365,8.66827e-05,-0.0352966,0.805617,-0.000810462,-4.04309e-05,-2.48679e-05,0.00103626,-0.00340961,500,62.5,0.5,100,100,0,1.03015,0.2986,-1.26405e-07,0.000811066,-5.31964e-05,0.0320693,-0.807162,-0.000604456,-1.03554e-05,0.000185714,-0.000470723,0.00200207,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.23468,0.01857,0,-1.02005,0.298572,-3.15184e-07,-2.37221e-05,0.000193891,-0.0352901,0.80959,-0.000622676,-3.02874e-05,-0.000723964,0.00115654,-0.00314241,500,62.5,0.5,100,100,0,1.02002,0.298587,-3.34928e-07,0.000744762,-0.000113381,0.0322419,-0.810311,-0.000463933,-1.94573e-05,-0.000102364,-0.000337234,0.0017035,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.25395,0.019273,0,-1.00993,0.298565,-3.16872e-07,-0.000159122,0.000161309,-0.0353041,0.809855,-3.1974e-05,-2.59534e-05,-0.000210183,0.000996415,-0.00309571,500,62.5,0.5,100,100,0,1.0099,0.29858,-6.15362e-07,0.000626473,-2.30742e-05,0.0320705,-0.809527,5.09951e-05,-2.33236e-05,-0.000160333,-0.000102073,0.00120713,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.27243,0.018474,0,-0.999847,0.298568,-3.19139e-07,0.000342146,0.000111765,-0.0352674,0.806787,0.000702541,-2.43354e-05,0.000715643,0.000934901,-0.0030215,500,62.5,0.5,100,100,0,0.999831,0.298582,-7.3461e-07,0.000711564,6.16472e-06,0.0321129,-0.805609,0.000737516,-7.03125e-06,0.000172998,-0.000180948,0.00146877,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.29127,0.018846,0,-0.989826,0.298578,-1.9999e-07,0.000485083,9.89672e-05,-0.0351447,0.801659,0.00129178,-1.7917e-05,5.18632e-05,0.00101866,-0.00296606,500,62.5,0.5,100,100,0,0.989829,0.298591,-5.94282e-07,0.000822358,-0.000131607,0.0321338,-0.800103,0.00132072,1.06195e-05,0.000217581,-0.000374658,0.00149538,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.31105,0.01978,0,-0.97987,0.298592,4.90724e-08,1.73663e-05,0.000166766,-0.0350946,0.796476,0.0015653,-1.08878e-05,-0.000872254,0.00109675,-0.00287267,500,62.5,0.5,100,100,0,0.97989,0.298605,-4.08384e-07,0.000736075,-0.000130125,0.0317911,-0.795126,0.00161439,1.11404e-05,-0.00010937,-0.000198598,0.00111235,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.33157,0.020512,0,-0.969959,0.298604,2.19251e-07,-0.000136444,0.000189317,-0.0347225,0.792988,0.0014452,-1.8218e-05,-0.000321407,0.00105764,-0.00252282,500,62.5,0.5,100,100,0,0.969987,0.298617,-2.47897e-07,0.000665206,1.13905e-05,0.0317272,-0.792274,0.00154324,1.15494e-05,-7.65813e-05,-2.50302e-05,0.00143299,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.35146,0.019895,0,-0.960057,0.298611,1.91271e-07,0.000204093,0.000122988,-0.0348616,0.79223,0.00100036,-2.913e-05,0.000456011,0.00087253,-0.00319136,500,62.5,0.5,100,100,0,0.960084,0.298624,-4.88089e-08,0.000719657,6.08607e-05,0.031791,-0.792341,0.0011261,1.64696e-05,0.000132955,-0.000160932,0.00156797,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.36979,0.018325,0,-0.950131,0.29861,8.49178e-09,0.000375595,3.90392e-05,-0.0349161,0.794236,0.00041407,-3.78743e-05,0.000160896,0.000850721,-0.00317976,500,62.5,0.5,100,100,0,0.950148,0.298624,1.20227e-07,0.000786023,-1.44695e-05,0.0317263,-0.795095,0.000513217,1.30748e-05,9.65878e-05,-0.000348021,0.00144742,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.38868,0.018895,0,-0.940156,0.298603,-1.20254e-07,0.000135843,0.000111327,-0.0348851,0.798132,-0.000134272,-3.63337e-05,-0.000454072,0.0010735,-0.00299761,500,62.5,0.5,100,100,0,0.940158,0.298616,1.0307e-07,0.000722551,-4.42202e-05,0.0317056,-0.799365,-3.76709e-05,-4.56769e-06,-9.134e-05,-0.000296963,0.00152599,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.40696,0.018277,0,-0.930129,0.298592,-2.17787e-07,-0.000144931,0.000204763,-0.0350742,0.802355,-0.000428991,-3.7735e-05,-0.000415251,0.00110587,-0.0032763,500,62.5,0.5,100,100,0,0.930117,0.298604,-1.06038e-07,0.000647844,2.31538e-05,0.0319211,-0.803487,-0.000335174,-1.91047e-05,-8.63676e-05,-0.00015359,0.00186636,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.42581,0.01885,0,-0.920063,0.298581,-3.81653e-07,7.94264e-05,0.000103464,-0.0352402,0.805409,-0.000395274,-3.95595e-05,0.0003659,0.000855704,-0.00331655,500,62.5,0.5,100,100,0,0.920043,0.298593,-3.07695e-07,0.000701015,2.64048e-05,0.0321571,-0.806063,-0.000305433,-1.54502e-05,0.000108314,-0.0002439,0.00188876,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.44382,0.018014,0,-0.909985,0.298574,-4.38756e-07,0.000358226,4.79673e-05,-0.0353399,0.806387,-8.63757e-05,-2.96259e-05,0.000388671,0.000915041,-0.0032569,500,62.5,0.5,100,100,0,0.909964,0.298586,-4.13843e-07,0.000773834,-8.0008e-05,0.0322212,-0.806372,-1.41121e-05,-1.19298e-05,0.000152159,-0.000395778,0.00166342,500,62.5,0.5,100,100,0,9.98685e-08,0.5,1.37095e-09,-4.33101e-07,-2.33664e-07,4.49716e-05,0,0,0,0,0,0,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.46795,0.024125,0,-0.899923,0.298573,-3.01931e-07,0.000254037,0.000143568,-0.0351728,0.805087,0.000408184,-1.60161e-05,-0.000257291,0.00114939,-0.00287479,500,62.5,0.5,100,100,0,0.899909,0.298585,-5.48489e-07,0.000782326,-0.000107427,0.0321782,-0.804465,0.00048132,-1.39437e-05,2.57472e-05,-0.000255712,0.00143158,500,62.5,0.5,100,100,0,5.82268e-07,0.5,-2.08997e-09,3.21905e-06,8.29921e-07,7.2357e-05,-0.000151059,-2.49897e-05,9.65115e-05,7.39757e-05,-1.92487e-06,8.24009e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.48768,0.019737,0,-0.889895,0.298578,-1.11932e-07,1.2965e-05,0.000210825,-0.0350967,0.802333,0.000887311,-1.36592e-05,-0.000444914,0.00107718,-0.002969,500,62.5,0.5,100,100,0,0.889893,0.29859,-6.61519e-07,0.000681859,-3.02596e-05,0.0320284,-0.801342,0.000987713,-1.00176e-05,-0.000135315,-0.00012126,0.00123709,500,62.5,0.5,100,100,0,5.71118e-07,0.5,1.70385e-08,3.8484e-06,2.60771e-07,5.18973e-05,-0.000164231,-2.96028e-05,0.000100839,6.61911e-05,-2.24326e-06,7.95361e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.50864,0.020955,0,-0.879908,0.298587,-6.77883e-09,0.000156974,0.000121429,-0.0350171,0.798974,0.00120842,-1.84865e-05,0.000114068,0.000866794,-0.00293372,500,62.5,0.5,100,100,0,0.879919,0.298599,-6.27916e-07,0.000646014,-2.61803e-05,0.0318139,-0.797986,0.0013385,2.75931e-06,-2.68845e-05,-0.00020811,0.00121801,500,62.5,0.5,100,100,0,5.78357e-07,0.5,2.37819e-08,-6.04668e-06,-2.34636e-07,4.20565e-05,-0.000163466,-3.00247e-05,9.99641e-05,6.46132e-05,-2.23789e-06,7.85262e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.52825,0.019607,0,-0.87059,0.298582,-4.76126e-06,0.000287112,-0.0101834,-0.0225102,0.551034,-0.00306301,-0.00380624,0.000731189,-0.0826548,0.0715025,500,62.5,0.5,100,100,0,0.870597,0.298595,-1.22099e-06,0.000471221,0.000117608,0.0200979,-0.552453,-0.00257316,-0.000111389,-0.00176307,-0.00513953,-0.0692473,500,62.5,0.5,100,100,0,2.77267e-07,0.5,8.75199e-09,1.53482e-05,1.60699e-05,6.64557e-05,0.000157638,-1.11121e-05,1.54921e-05,4.09167e-05,5.42106e-06,-5.88334e-05,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.54974,0.021492,0,-0.86834,0.298451,-0.000153716,0.00282554,-0.106414,0.0442711,-0.289923,-0.0145712,-0.0200764,0.0019471,-0.130558,0.0859139,500,62.5,0.5,100,100,0,0.868317,0.298475,-2.76394e-06,-0.00156628,-0.000702302,-0.0425848,0.28833,-0.0131651,-1.66528e-05,-0.00261107,-0.0023279,-0.0848946,500,62.5,0.5,100,100,0,-1.06039e-05,0.499998,5.6907e-07,8.50837e-06,-4.33338e-06,0.000548259,-0.000416082,-0.00325193,6.49804e-06,8.827e-05,-8.96094e-06,0.00471314,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.57274,0.022998,0,-0.872403,0.298403,-0.000212445,-0.000339756,-0.00595971,-0.032557,-0.625622,-0.00873315,-0.0141499,-0.00291509,0.0424888,0.000798706,500,62.5,0.5,100,100,0,0.872187,0.298428,2.78806e-06,0.000833662,-0.0056827,0.0267801,0.605332,-0.00791845,0.000947689,0.00111035,-0.00628432,0.0037723,500,62.5,0.5,100,100,0,-4.9406e-06,0.499999,1.51079e-07,-1.26948e-05,-1.06403e-05,0.000406003,2.08809e-05,-0.00159599,6.48812e-05,8.72456e-05,0.000102403,0.00216423,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.59223,0.019495,0,-0.873192,0.298305,-0.000309291,0.00133913,-0.0542054,0.0324465,-0.180935,-0.00549085,-0.00801001,0.00246663,-0.119592,0.109604,500,62.5,0.5,100,100,0,0.87304,0.298336,-3.95613e-06,-0.000649431,0.00658085,-0.0294013,0.201594,-0.00550754,-0.000185212,-0.00273439,0.00494398,-0.103576,500,62.5,0.5,100,100,0,-1.52407e-06,0.499999,7.69768e-08,-1.42053e-05,-4.07941e-06,0.000200325,-0.000514053,-0.000602313,7.92714e-05,4.21915e-05,-2.99795e-05,0.00113694,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.61198,0.019747,0,-0.867047,0.298383,-0.00026231,0.00152175,-0.0805063,0.0166528,0.0668799,-0.00359963,-0.0083202,0.00336967,-0.158117,0.0912415,500,62.5,0.5,100,100,0,0.867015,0.298402,-3.16645e-06,-0.000524878,0.00165517,-0.0202208,-0.0721959,-0.00270266,-0.00137485,-0.00251358,0.00050738,-0.0894549,500,62.5,0.5,100,100,0,-1.08382e-05,0.499999,2.92993e-08,-0.000104395,7.03538e-06,0.000558409,-0.00192242,-0.00182503,-0.00155768,-0.00378378,2.84823e-05,0.00661641,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.63306,0.021078,0,-0.86366,0.298408,-0.000251197,0.00312272,-0.130972,0.0496406,-0.439038,-0.00617812,-0.0157556,0.0036691,-0.113195,0.0633493,500,62.5,0.5,100,100,0,0.86355,0.298423,-1.35285e-05,-0.00229332,0.00157994,-0.0562414,0.43342,-0.00634676,-0.00142267,-0.00486034,-0.00453232,-0.0785888,500,62.5,0.5,100,100,0,-5.26822e-06,0.499999,2.33239e-07,-5.27972e-06,8.99094e-05,0.000385269,-0.00101955,-0.00171071,0.000130328,5.57246e-05,-6.95499e-06,0.0029342,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.65218,0.019125,0,-0.863909,0.298414,-0.000299642,0.00154047,-0.0937218,0.0113958,-0.820414,-0.0116359,-0.0266681,0.000379657,-0.156309,0.0795284,500,62.5,0.5,100,100,0,0.863452,0.298436,-2.61511e-05,-0.000885806,0.000306325,-0.01715,0.774372,-0.00962074,-0.00145734,-0.00292808,-0.0052586,-0.0747588,500,62.5,0.5,100,100,0,-2.4925e-05,0.500012,-3.38926e-06,-0.000269674,3.97882e-05,0.00217281,-0.010499,0.00652238,0.00256464,0.000881277,0.000123882,0.0251771,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.67071,0.01853,0,-0.863282,0.298294,-0.000535773,0.00279046,-0.144747,0.0421433,-0.790048,-0.0135562,-0.033796,0.00371122,-0.219508,0.101597,500,62.5,0.5,100,100,0,0.862909,0.298312,-4.62958e-05,-0.00128279,0.00987313,-0.0523778,0.814979,-0.0147583,-0.00247988,-0.00391944,0.00610292,-0.107449,500,62.5,0.5,100,100,0,-4.91879e-06,0.499999,-5.68697e-07,1.62134e-05,5.81089e-05,0.000368168,-0.000675339,-0.00191341,0.000288991,8.51628e-05,-4.25607e-05,0.00286896,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.68975,0.019038,0,-0.860665,0.298241,-0.000681804,0.00210774,-0.157385,0.0464968,-0.772983,-0.0160594,-0.0375751,0.00294049,-0.300694,0.157882,500,62.5,0.5,100,100,0,0.860238,0.29829,-3.04377e-05,-0.00278121,-0.0104752,-0.0498207,0.72749,-0.00518092,0.000869379,-0.00703835,-0.0280242,-0.173989,500,62.5,0.5,100,100,0,-0.000249615,0.500228,1.4232e-07,-5.60664e-05,-9.25468e-05,0.0272543,-0.0626462,0.0566616,-0.000685799,-0.000180804,-6.6488e-06,0.133117,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.70917,0.019419,0,-0.858523,0.298079,-0.000909024,0.00389712,-0.22535,0.106739,-0.914789,-0.0196734,-0.0379628,0.00529699,-0.279209,0.153664,500,62.5,0.5,100,100,0,0.858256,0.298187,-4.89518e-05,-0.00173252,0.00766287,-0.0743898,0.97155,-0.0177565,-0.00134802,-0.00167009,0.00507354,-0.0612316,500,62.5,0.5,100,100,0,7.4779e-05,0.500078,-8.72797e-07,-7.18886e-05,-0.000125579,-0.00865771,0.0316494,0.041062,0.000779616,-0.000571521,-0.000477544,-0.0770106,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.72889,0.019725,0,-0.857723,0.298098,-0.000888744,0.00388965,-0.17612,0.0207071,-1.16763,-0.0126546,-0.0243635,0.00516319,-0.259438,0.115469,500,62.5,0.5,100,100,0,0.85738,0.298223,-7.48004e-05,-0.00199056,0.016509,-0.0675123,1.08736,0.00268837,-0.00451677,-0.0105582,0.00451055,-0.225541,500,62.5,0.5,100,100,0,-0.000452585,0.500438,5.92499e-08,-6.54148e-05,0.000122669,0.0503503,-0.0954525,0.087963,-0.000353679,-0.000561672,-1.74188e-05,0.196938,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.75076,0.021868,0,-0.855197,0.297918,-0.000920909,0.00355885,-0.249267,0.178593,-1.13816,-0.0223794,-0.0298884,0.00394521,-0.373233,0.287964,500,62.5,0.5,100,100,0,0.854269,0.298261,-4.105e-05,-0.00526184,-0.0313478,-0.117507,1.09925,-0.0080531,0.00753399,-0.00509181,-0.0464852,-0.121865,500,62.5,0.5,100,100,0,-0.000377392,0.500401,-4.38207e-08,1.94545e-05,-0.0280935,0.0349304,0.0554541,-0.0326391,0.000171178,-0.000147169,-0.206758,-0.178658,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.77081,0.020049,0,-0.854289,0.298076,-0.000921696,0.000133148,-0.240537,0.00123473,-1.40041,0.00411528,-0.0357671,-0.00644413,-0.30349,0.0583915,500,62.5,0.5,100,100,0,0.853776,0.298274,-3.47789e-05,0.00389705,0.0378833,0.0269023,1.4704,-0.0203424,0.00522874,0.00112339,0.0399021,-0.0148945,500,62.5,0.5,100,100,0,0.000194632,0.500268,-5.88687e-07,3.3456e-07,-0.0279133,-0.030394,0.0482442,0.044739,0.00231284,0.00209543,0.000220791,-0.0912248,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
4.78935,0.018544,0,-0.853804,0.298042,-0.00107215,-0.000192249,-0.319812,0.104169,-1.46136,0.000274951,-0.0513836,0.0124685,-0.469713,0.15903,500,62.5,0.5,100,100,0,0.85185,0.298034,5.63822e-05,-0.000503522,-0.0201336,-0.21751,1.40525,0.00301805,0.000491578,-0.00447368,-0.038696,-0.491285,500,62.5,0.5,100,100,0,-0.00117652,0.501091,4.66377e-06,0.000119526,-0.0275589,0.125125,-0.214218,0.201729,-0.00505986,0.00158945,-0.000120575,0.424882,1000,1000,1,100,100,0,,200000,1000,100000,100,0,0,0,
